"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.3TRIALS_wave1changeWorld.nlogo"
"experiments 2 seeds"
"01/19/2021 19:08:45:341 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"92","92","46","8860811","28128229","0","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","47","0","0","0","0"
"50","50","516","27342177","24644960","0","14","14","7","1","0","98","14","110","1","1","478","14","644","1","5","777","54","1088","10","13","0","0","0","0","0","0","0","0","0","0","780","1090","13","517","3","14","12","27"
"93","93","68","17829814","93524388","0","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","8","0","69","0","0","0","0"
"88","88","141","82336286","81116184","0","32","0","99","0","0","197","50","251","10","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","197","252","5","142","0","0","2","4"
"94","94","107","903236","48929869","0","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","11","0","108","0","0","0","0"
"64","64","400","29805802","56959154","0","4","1","8","0","0","106","12","181","5","0","394","12","640","5","6","524","12","889","5","11","0","0","0","0","0","0","0","0","0","0","524","891","11","401","2","4","11","15"
"98","98","54","8972347","46395965","0","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","3","0","55","0","0","0","0"
"97","97","126","97121983","29066408","0","0","0","7","0","0","45","0","39","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","45","39","1","127","0","0","1","1"
"55","55","510","81467598","43587015","0","8","0","11","0","0","135","0","163","0","3","817","42","1076","14","12","981","42","1280","14","17","0","0","0","0","0","0","0","0","0","0","981","1283","17","511","4","8","17","35"
"100","100","84","21097325","51036985","0","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","10","0","85","0","0","2","1"
"99","99","100","79433548","623929","0","17","14","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","29","19","2","101","0","0","0","1"
"59","59","464","27574528","93457441","0","7","1","15","1","0","224","27","295","4","0","667","27","861","4","16","849","27","1180","4","18","0","0","0","0","0","0","0","0","0","0","849","1180","18","465","4","18","12","39"
"102","102","25","32404069","17170661","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","26","0","0","0","0"
"58","58","404","9031426","46454836","0","5","0","8","0","0","50","0","57","0","1","562","11","737","2","10","1008","56","1488","15","18","0","0","0","0","0","0","0","0","0","0","1008","1493","18","405","9","33","18","54"
"101","101","100","9400056","60131389","0","3","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","18","0","101","1","0","0","1"
"70","70","423","3236577","71551615","0","27","20","34","4","0","149","66","143","10","2","412","66","672","10","4","831","85","1108","12","10","0","0","0","0","0","0","0","0","0","0","834","1113","10","424","10","19","8","18"
